station_id,best_value,batch_size,d_model,lambda_input_mask_l1,lambda_mask_l1,learning_rate,num_layers,target_activation_sparsity,target_weight_sparsity
02464000,0.4097539285741224,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
02465493,0.2605005602009314,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
02469800,0.6429751141507237,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
02472000,0.814143893478406,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
02472500,0.630539130768524,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
02479155,0.30733296955352485,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
02479300,0.82524424775137,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
02479560,0.829898478230116,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
02481000,0.4926497265231081,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
02481510,0.6444547855700432,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
03010655,0.6925677671283994,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
03011800,0.60503863212977,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
03015500,0.6672871165460268,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
03021350,0.45790445994585494,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
03026500,0.5977520055609961,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
03028000,0.6489882225998613,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
03049000,0.44865438662585333,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
03049800,0.14910202196308353,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
03076600,0.5981617151928211,256,64,0.0003550304858128307,0.0008692991511139548,0.00025081156860452336,9,0.6554563366576581,0.8366775698358199
03078000,0.5825190687268358,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
03140000,0.37214970936632397,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
03144000,0.4219610489239699,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
03159540,0.344564898703575,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
03161000,0.27758048828559256,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
03164000,0.6136498845320066,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
03165000,0.16959956000956022,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
03170000,0.3494665822447074,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
